5.3102,0.84994,7.8869,-0.091356,0.31279,-0.018256,-0.59804,-0.2673,-0.23421,0.33365,8.4681,4.0006,-0.059478,-0.031631,0.067046,-0.26864,-0.50046,-0.011036,0.045618,-2.9534,7.7473,0.080152,-0.026083,-0.049743,-0.51499,0.04013,-0.60599,0.74525,6.5931,0.90001,-0.17303,-0.49778,1.602,0.24823,-0.52446,-0.39664,-3.1655,-12.848,-5.992,-0.050281,-0.84261,1.2249,0.34266,0.30859,0.25412
5.2349,0.95214,8.4166,0.20335,0.46977,0.07178,-0.59495,-0.26901,-0.24303,0.22474,8.803,3.9188,0.012076,0.032398,0.020584,-0.27026,-0.49992,-0.012414,0.56114,-2.8169,8.6279,-0.25492,0.020521,0.044609,-0.51641,0.041064,-0.60448,3.5242,3.7532,1.1615,-0.1957,-0.362,1.2969,0.21364,-0.54228,-0.40889,-3.0492,-14.423,-6.456,-0.18258,-0.42639,0.69532,0.35498,0.29035,0.24544
5.1006,0.98246,8.5128,-0.12718,0.17062,-0.089726,-0.59113,-0.26968,-0.25275,0.037569,9.0285,4.3998,0.064697,0.026017,0.019239,-0.26873,-0.49857,-0.010051,-0.29536,-3.4194,8.5277,-0.4505,-0.10076,-0.057726,-0.51642,0.049735,-0.60199,5.2888,2.2427,1.7838,-0.13337,-0.18634,0.74369,0.19051,-0.54814,-0.41451,-2.1478,-13.505,-5.4298,0.03318,0.007894,0.17175,0.35972,0.28389,0.24427
5.4807,0.62659,7.8271,0.030436,-0.092393,0.044761,-0.59025,-0.2696,-0.25114,0.024848,9.3481,4.4984,-0.051435,0.001801,0.062792,-0.27146,-0.49806,-0.010593,0.53646,-5.7996,9.3591,-0.09925,-0.013819,0.043532,-0.51477,0.058489,-0.6014,5.9103,2.3018,2.6065,0.049037,0.026688,0.12755,0.18184,-0.55364,-0.41425,-1.4405,-12.092,-4.4653,0.18232,0.1285,-0.16826,0.36018,0.28549,0.24005
5.1772,1.1028,7.9025,0.012479,-0.056397,0.048219,-0.59143,-0.26865,-0.24843,-0.027975,8.8177,4.3887,-0.042248,-0.014374,0.036759,-0.27332,-0.49601,-0.0115,0.77561,-4.3626,8.861,0.49638,-0.10939,0.058363,-0.51867,0.049669,-0.59961,5.7641,3.0666,2.4977,0.039289,0.13204,-0.48747,0.18735,-0.5516,-0.41269,-1.8894,-11.882,-4.2856,0.17741,0.21321,-0.32577,0.35824,0.29144,0.24329
5.2214,1.0429,7.977,-0.25169,-0.093716,-0.072356,-0.59323,-0.26979,-0.24783,0.40443,8.596,4.0893,-0.098955,-0.012859,-0.019486,-0.27393,-0.49802,-0.013065,0.51959,-3.9327,8.2213,-0.17643,-0.001449,-0.023459,-0.52018,0.0506,-0.59748,4.632,3.7683,2.2041,0.21889,0.32039,-1.0507,0.20902,-0.53999,-0.40728,-2.8175,-11.414,-4.4195,0.18659,0.39224,-0.70137,0.34873,0.30795,0.2532
5.5041,0.81916,7.7837,-0.14232,0.030858,-0.084588,-0.5925,-0.26723,-0.24887,0.6608,8.3962,3.7984,0.071306,0.042162,-0.081052,-0.27182,-0.49867,-0.012041,0.41173,-3.9336,8.9654,-0.13108,0.005378,0.017188,-0.52103,0.055868,-0.59693,2.2349,5.0492,2.0795,0.35434,0.40564,-1.4821,0.23683,-0.52478,-0.3943,-3.058,-11.846,-4.4845,-0.0634,0.54838,-1.0008,0.33707,0.3247,0.26237
5.4418,0.65356,8.5729,-0.044639,0.052366,-0.046216,-0.59235,-0.26654,-0.25098,0.36202,8.8314,4.0464,0.068184,0.023677,-0.063326,-0.2712,-0.49738,-0.012288,0.32468,-4.6483,9.6292,-0.0372,-0.023963,0.050691,-0.51982,0.056192,-0.59526,0.23924,6.6917,1.9476,0.23059,0.48759,-1.7724,0.26805,-0.50861,-0.38117,-2.5318,-10.893,-4.1145,-0.25807,0.58832,-1.1514,0.32533,0.33936,0.27211
5.6521,0.87521,8.2925,0.015785,-0.13737,0.010328,-0.59358,-0.26771,-0.24944,-0.02024,9.2331,4.2014,0.087861,0.037701,-0.063421,-0.2688,-0.49856,-0.010727,0.33377,-4.2355,9.5562,-0.057789,-0.015215,0.008336,-0.5201,0.057613,-0.59581,-0.90321,8.0671,1.9532,0.16048,0.44244,-1.8394,0.29908,-0.48133,-0.36885,-2.5981,-10.19,-4.278,0.056504,0.57212,-1.2572,0.30768,0.36487,0.2875
5.9121,0.70998,8.3381,-0.006178,-0.18746,0.001416,-0.59423,-0.26854,-0.24682,0.090103,9.0202,4.1088,0.069506,0.024916,-0.015333,-0.26684,-0.49965,-0.007911,0.51472,-4.447,9.2374,-0.014389,-0.045421,-0.011952,-0.52022,0.056572,-0.5933,-3.0762,9.5718,2.343,-0.033365,0.42534,-1.7809,0.32199,-0.45465,-0.3543,-2.057,-9.6135,-3.3261,0.15011,0.51779,-1.4669,0.28541,0.39034,0.30091
