9.1239,1.9226,0.10665,-0.44093,-0.052581,-0.055805,-0.8023,-0.27033,-0.44072,3.3343,8.0794,4.4922,-0.06741,0.57657,-1.1858,0.75496,-0.53873,-0.12605,7.7577,-2.8778,5.0358,0.14022,0.62615,0.76926,-0.33254,0.22163,-0.64386,-9.5614,3.5906,-0.81278,-0.55974,-0.11893,1.4469,0.75038,-0.57248,-0.19387,-9.5726,-0.84139,-1.1888,-0.28649,-0.16525,0.40336,0.71497,0.20276,0.63318
9.4714,1.2976,0.090294,-0.35677,-0.038302,-0.018347,-0.80246,-0.26535,-0.44357,3.1532,8.4563,4.765,0.006514,0.63006,-1.114,0.78784,-0.51766,-0.10564,7.4222,-3.4399,5.285,0.073733,0.68372,0.83273,-0.30251,0.22836,-0.65197,-7.8053,4.4419,-1.8288,-0.46652,-0.00468,1.3436,0.7189,-0.61618,-0.20591,-9.4967,-0.44721,-0.79049,-0.69306,-0.17893,0.42412,0.70785,0.16451,0.64177
9.3745,1.5189,0.52372,-0.3478,0.03567,0.085333,-0.80369,-0.25565,-0.4489,2.0344,8.1976,5.141,0.46603,0.61637,-0.95627,0.81696,-0.4976,-0.078004,7.2329,-3.8663,5.3091,0.009131,0.68345,0.98094,-0.26893,0.24014,-0.65991,-8.6941,6.0269,-1.4733,-0.63879,-0.047091,1.3887,0.69356,-0.6619,-0.2141,-9.4209,0.36874,-1.3772,-1.1967,0.017479,0.47906,0.69536,0.12172,0.6508
9.7642,1.9899,0.51482,-0.54351,-0.03157,0.24865,-0.80553,-0.24424,-0.45053,1.6086,9.0614,4.5177,0.49247,0.35694,-0.7142,0.83948,-0.48556,-0.039266,6.9839,-3.9586,5.9696,0.20036,0.54066,0.88451,-0.23914,0.2448,-0.66772,-8.8895,6.5483,-0.80249,-1.0768,-0.11676,1.4792,0.65115,-0.70227,-0.23863,-10.186,0.14269,-1.9361,-1.9157,0.089066,0.68064,0.67883,0.052495,0.66352
11.395,1.8422,0.83957,-0.61726,0.068567,0.22185,-0.80587,-0.22647,-0.45883,1.2045,9.4829,4.1162,-0.017575,-0.002215,-0.42561,0.85836,-0.47456,-0.015147,6.4989,-3.9709,6.0724,0.048611,0.41906,0.72674,-0.21479,0.25042,-0.67344,-8.3947,3.6893,0.020891,-1.5746,-0.40344,1.3125,0.61771,-0.73334,-0.26697,-12.202,-3.8298,-3.998,-2.2039,0.048516,0.73096,0.66531,-0.026922,0.66816
15.977,3.1688,0.76357,-1.0476,-0.072719,0.27344,-0.80838,-0.20305,-0.46512,1.7405,9.8712,5.0107,-0.11916,-0.23602,0.11212,0.86284,-0.46939,-0.017987,6.7399,-5.1738,5.9406,-0.18119,0.17785,0.48218,-0.1998,0.26051,-0.67409,-5.9068,-0.80746,-0.20935,-1.295,-0.24376,0.25548,0.59586,-0.74106,-0.31744,-15.98,-5.427,-3.6403,-0.89168,-0.093373,0.073709,0.65985,-0.074785,0.66143
16.893,2.4713,2.9445,-1.0144,0.021769,0.40093,-0.81133,-0.16897,-0.4743,1.1728,10.315,4.0979,0.091087,-0.46908,0.97338,0.83825,-0.49634,-0.030289,5.9605,-5.6494,6.5287,-0.28292,0.10593,-0.021774,-0.18835,0.26603,-0.67252,-8.5002,2.258,-0.36233,0.97683,0.239,-0.8265,0.6035,-0.72533,-0.32054,-15.03,-2.2956,-3.1526,0.50206,0.03696,-0.18989,0.66156,-0.076624,0.66271
14.552,1.791,1.7585,0.21009,-0.33042,0.44575,-0.81963,-0.14864,-0.46915,1.4936,9.0107,4.4706,0.12212,-0.66631,1.6789,0.79049,-0.53677,-0.06261,6.0501,-5.422,6.7461,-0.32299,-0.27684,-0.38643,-0.19692,0.27189,-0.66707,-11.622,5.3483,0.20934,1.6808,0.46918,-1.2573,0.63692,-0.71226,-0.26927,-14.529,0.8347,-1.7611,0.98543,0.051142,-0.18589,0.66557,-0.052067,0.66372
10.708,1.4634,0.61554,0.50737,-0.40712,0.5956,-0.83155,-0.13554,-0.45218,2.4013,8.5779,4.7026,-0.068265,-1.0791,2.2279,0.71987,-0.59158,-0.096965,6.6,-3.3308,6.2878,-0.36033,-0.41147,-0.65135,-0.21407,0.27392,-0.66145,-10.167,5.0295,-1.1116,1.4238,0.090056,-1.5531,0.66465,-0.6822,-0.22909,-12.098,2.5814,-0.34815,0.66148,-0.29374,0.050244,0.6807,-0.0308,0.66141
8.7073,0.42954,0.093779,0.36309,-0.44263,0.66643,-0.84266,-0.12337,-0.4349,2.2166,8.0091,4.033,-0.66992,-1.3397,2.1486,0.6434,-0.63111,-0.14064,7.0396,-5.0756,5.8529,-0.54316,-0.68621,-0.65922,-0.23656,0.28701,-0.65137,-8.133,4.4538,-1.4078,1.5614,-0.013177,-1.457,0.70181,-0.65079,-0.18058,-9.1074,-0.4781,-1.0231,0.76088,-0.46477,0.03315,0.70564,0.003151,0.65175
